VNUM	LOCALE_NAME
706049	[IN;27216] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706050	[IN;27866] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706051	[IN;27866] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706052	[IN;27866] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706053	[IN;27866] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706054	[IN;27866] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706055	[IN;27866] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706056	[IN;27866] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706057	[IN;27866] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706058	[IN;27866] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706059	[IN;27866] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706060	[IN;27868] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706061	[IN;27868] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706062	[IN;27868] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706063	[IN;27868] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706064	[IN;27868] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706065	[IN;27868] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706066	[IN;27868] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706067	[IN;27868] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706068	[IN;27868] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706069	[IN;27868] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706070	[IN;27870] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706071	[IN;27870] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706072	[IN;27870] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706073	[IN;27870] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706074	[IN;27870] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706075	[IN;27870] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706076	[IN;27870] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706077	[IN;27870] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706078	[IN;27870] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706079	[IN;27870] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706080	[IN;27873] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706081	[IN;27873] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706082	[IN;27873] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706083	[IN;27873] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706084	[IN;27873] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706085	[IN;27873] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706086	[IN;27873] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706087	[IN;27873] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706088	[IN;27873] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706089	[IN;27873] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706090	[IN;27879] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706091	[IN;27879] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706092	[IN;27879] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706093	[IN;27879] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706094	[IN;27879] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706095	[IN;27879] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706096	[IN;27879] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706097	[IN;27879] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706098	[IN;27879] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706099	[IN;27879] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706100	[IN;27880] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706101	[IN;27880] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706102	[IN;27880] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706103	[IN;27880] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706104	[IN;27880] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706105	[IN;27880] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706106	[IN;27880] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706107	[IN;27880] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706108	[IN;27880] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706109	[IN;27880] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706110	[IN;27881] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706111	[IN;27881] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706112	[IN;27881] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706113	[IN;27881] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706114	[IN;27881] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706115	[IN;27881] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706116	[IN;27881] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706117	[IN;27881] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706118	[IN;27881] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706119	[IN;27881] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706120	[IN;27883] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706121	[IN;27883] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706122	[IN;27883] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706123	[IN;27883] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706124	[IN;27883] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706125	[IN;27883] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706126	[IN;27883] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706127	[IN;27883] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706128	[IN;27883] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706129	[IN;27883] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706130	[IN;27884] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706131	[IN;27884] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706132	[IN;27884] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706133	[IN;27884] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706134	[IN;27884] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706135	[IN;27884] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706136	[IN;27884] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706137	[IN;27884] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706138	[IN;27884] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706139	[IN;27884] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706140	[IN;27885] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706141	[IN;27885] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706142	[IN;27885] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706143	[IN;27885] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706144	[IN;27885] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706145	[IN;27885] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706146	[IN;27885] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706147	[IN;27885] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706148	[IN;27885] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706149	[IN;27885] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706150	[IN;27886] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706151	[IN;27886] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706152	[IN;27886] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706153	[IN;27886] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706154	[IN;27886] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706155	[IN;27886] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706156	[IN;27886] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706157	[IN;27886] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706158	[IN;27886] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706159	[IN;27886] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706160	[IN;27887] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706161	[IN;27887] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706162	[IN;27887] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706163	[IN;27887] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706164	[IN;27887] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706165	[IN;27887] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706166	[IN;27887] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706167	[IN;27887] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706168	[IN;27887] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706169	[IN;27887] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706170	[IN;71044] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706171	[IN;71044] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706172	[IN;71044] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706173	[IN;71044] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706174	[IN;71044] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706175	[IN;71044] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706176	[IN;71044] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706177	[IN;71044] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706178	[IN;71044] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706179	[IN;71044] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706180	[IN;71045] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706181	[IN;71045] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706182	[IN;71045] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706183	[IN;71045] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706184	[IN;71045] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
706185	[IN;71045] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706186	[IN;71045] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706187	[IN;71045] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706188	[IN;71045] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
706189	[IN;71045] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707000	[IN;50183] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707001	[IN;50183] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707002	[IN;50183] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707003	[IN;50183] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707004	[IN;50183] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707005	[IN;50183] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707006	[IN;50183] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707007	[IN;50183] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707008	[IN;50183] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707009	[IN;50183] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707010	[IN;50216] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707011	[IN;50216] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707012	[IN;50216] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707013	[IN;50216] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707014	[IN;50216] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
707015	[IN;50216] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707016	[IN;50216] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707017	[IN;50216] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707018	[IN;50216] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
707019	[IN;50216] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708000	[IN;27863] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708001	[IN;27863] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708002	[IN;27863] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708003	[IN;27863] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708004	[IN;27863] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708005	[IN;27863] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708006	[IN;27863] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708007	[IN;27863] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708008	[IN;27863] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708009	[IN;27863] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708010	[IN;27864] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708011	[IN;27864] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708012	[IN;27864] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708013	[IN;27864] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708014	[IN;27864] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708015	[IN;27864] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708016	[IN;27864] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708017	[IN;27864] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708018	[IN;27864] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708019	[IN;27864] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708020	[IN;27865] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708021	[IN;27865] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708022	[IN;27865] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708023	[IN;27865] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708024	[IN;27865] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708025	[IN;27865] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708026	[IN;27865] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708027	[IN;27865] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708028	[IN;27865] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708029	[IN;27865] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708030	[IN;27867] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708031	[IN;27867] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708032	[IN;27867] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708033	[IN;27867] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708034	[IN;27867] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708035	[IN;27867] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708036	[IN;27867] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708037	[IN;27867] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708038	[IN;27867] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708039	[IN;27867] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708040	[IN;27869] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708041	[IN;27869] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708042	[IN;27869] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708043	[IN;27869] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708044	[IN;27869] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708045	[IN;27869] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708046	[IN;27869] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708047	[IN;27869] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708048	[IN;27869] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708049	[IN;27869] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708050	[IN;27871] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708051	[IN;27871] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708052	[IN;27871] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708053	[IN;27871] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708054	[IN;27871] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
708055	[IN;27871] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708056	[IN;27871] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708057	[IN;27871] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708058	[IN;27871] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
708059	[IN;27871] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709000	[IN;27872] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709001	[IN;27872] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709002	[IN;27872] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709003	[IN;27872] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709004	[IN;27872] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709005	[IN;27872] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709006	[IN;27872] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709007	[IN;27872] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709008	[IN;27872] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709009	[IN;27872] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709010	[IN;27875] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709011	[IN;27875] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709012	[IN;27875] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709013	[IN;27875] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709014	[IN;27875] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709015	[IN;27875] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709016	[IN;27875] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709017	[IN;27875] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709018	[IN;27875] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709019	[IN;27875] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709020	[IN;27876] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709021	[IN;27876] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709022	[IN;27876] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709023	[IN;27876] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709024	[IN;27876] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709025	[IN;27876] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709026	[IN;27876] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709027	[IN;27876] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709028	[IN;27876] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709029	[IN;27876] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709030	[IN;27878] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709031	[IN;27878] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709032	[IN;27878] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709033	[IN;27878] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709034	[IN;27878] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709035	[IN;27878] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709036	[IN;27878] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709037	[IN;27878] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709038	[IN;27878] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709039	[IN;27878] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709040	[IN;27882] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709041	[IN;27882] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709042	[IN;27882] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709043	[IN;27882] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709044	[IN;27882] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
709045	[IN;27882] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709046	[IN;27882] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709047	[IN;27882] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709048	[IN;27882] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
709049	[IN;27882] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
710000	[IN;27874] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
710001	[IN;27874] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
710002	[IN;27874] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
710003	[IN;27874] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
710004	[IN;27874] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
710005	[IN;27874] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
710006	[IN;27874] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
710007	[IN;27874] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
710008	[IN;27874] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
710009	[IN;27874] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
711000	[IN;27877] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
711001	[IN;27877] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
711002	[IN;27877] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
711003	[IN;27877] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
711004	[IN;27877] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
711005	[IN;27877] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
711006	[IN;27877] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
711007	[IN;27877] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
711008	[IN;27877] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
711009	[IN;27877] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
713000	Tilsim Sandigi1
713001	Tilsim Sandigi2
713002	Tilsim Sandigi3
713010	Guclendirme Sandigi1
713011	Guclendirme Sandigi2
713012	Guclendirme Sandigi3
713020	Jedit Item Sandigi1
713021	Jedit Item Sandigi2
713022	Jedit Item Sandigi3
713030	Pet Binek Sandigi1
713031	Pet Binek Sandigi2
713032	Pet Binek Sandigi3
713040	[IN;600015] a
713041	[IN;600015] b
713042	[IN;600015] c
713043	[IN;50220] (B)
713044	[IN;100002] [IN;31143] (B)
714000	[IN;45162] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714001	[IN;45162] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714002	[IN;45162] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714003	[IN;45162] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714004	[IN;45162] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714005	[IN;45162] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714006	[IN;45162] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714007	[IN;45162] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714008	[IN;45162] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714009	[IN;45162] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714010	[IN;45163] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714011	[IN;45163] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714012	[IN;45163] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714013	[IN;45163] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714014	[IN;45163] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
714015	[IN;45163] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714016	[IN;45163] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714017	[IN;45163] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714018	[IN;45163] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
714019	[IN;45163] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715000	[IN;41860] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715001	[IN;41860] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715002	[IN;41860] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715003	[IN;41860] (7[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715004	[IN;41860] (15[LG;CZ_REWARD_TOOLTIP_WEEKLY])
715005	[IN;41860] (1[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715006	[IN;41860] (3[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
715007	[IN;41860] (5[LG;CZ_REWARD_TOOLTIP_WEEKLY]) (B)
