Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
701015	guc_lolipopu_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701016	guc_lolipopu_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701017	guc_lolipopu_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701018	guc_lolipopu_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701019	guc_lolipopu_15g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701020	sampiyonluk_amblemi_1g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701021	sampiyonluk_amblemi_3g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701022	sampiyonluk_amblemi_5g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701023	sampiyonluk_amblemi_7g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701024	sampiyonluk_amblemi_15g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701025	sampiyonluk_amblemi_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701026	sampiyonluk_amblemi_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701027	sampiyonluk_amblemi_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701028	sampiyonluk_amblemi_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701029	sampiyonluk_amblemi_15g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701030	bekciler_tilsimi_1g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701031	bekciler_tilsimi_3g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701032	bekciler_tilsimi_5g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701033	bekciler_tilsimi_7g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701034	bekciler_tilsimi_15g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701035	bekciler_tilsimi_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701036	bekciler_tilsimi_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701037	bekciler_tilsimi_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701038	bekciler_tilsimi_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701039	bekciler_tilsimi_15g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701040	guclu_lolipop_1g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701041	guclu_lolipop_3g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701042	guclu_lolipop_5g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701043	guclu_lolipop_7g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701044	guclu_lolipop_15g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701045	guclu_lolipop_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701046	guclu_lolipop_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701047	guclu_lolipop_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701048	guclu_lolipop_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701049	guclu_lolipop_15g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701050	sihir_lolipopu_1g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701051	sihir_lolipopu_3g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701052	sihir_lolipopu_5g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701053	sihir_lolipopu_7g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701054	sihir_lolipopu_15g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701055	sihir_lolipopu_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701056	sihir_lolipopu_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701057	sihir_lolipopu_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701058	sihir_lolipopu_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701059	sihir_lolipopu_15g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701060	olumcul_gucun_yuzugu_1g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701061	olumcul_gucun_yuzugu_3g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701062	olumcul_gucun_yuzugu_5g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701063	olumcul_gucun_yuzugu_7g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701064	olumcul_gucun_yuzugu_15g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701065	olumcul_gucun_yuzugu_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701066	olumcul_gucun_yuzugu_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701067	olumcul_gucun_yuzugu_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701068	olumcul_gucun_yuzugu_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701069	olumcul_gucun_yuzugu_15g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701070	irade_gucu_yuzugu_1g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701071	irade_gucu_yuzugu_3g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701072	irade_gucu_yuzugu_5g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701073	irade_gucu_yuzugu_7g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701074	irade_gucu_yuzugu_15g	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_STACK	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701075	irade_gucu_yuzugu_1g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701076	irade_gucu_yuzugu_3g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	259200	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701077	irade_gucu_yuzugu_5g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	432000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701078	irade_gucu_yuzugu_7g_b	ITEM_UNIQUE	UNIQUE_NONE	1	ANTI_DROP | ANTI_SELL | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP | ANTI_SAFEBOX	NONE	WEAR_UNIQUE	NONE	0	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
